Year,Player,Salary
2020,Ricky Rubio,"$17,000,000"
2020,Eric Bledsoe,"$16,875,000"
2020,Eric Gordon,"$16,869,267"
2020,Caris LeVert,"$16,203,704"
2020,Joe Harris,"$16,071,429"
2020,James Johnson,"$16,047,100"
2020,Dennis Schroeder,"$15,500,000"
2020,Cody Zeller,"$15,415,730"
2020,Danny Green,"$15,365,853"
2020,Jonas Valanciunas,"$15,000,000"
2020,Andre Iguodala,"$15,000,000"
2020,Davis Bertans,"$15,000,000"
2020,Marcus Morris,"$14,883,721"
2020,Rudy Gay,"$14,500,000"
2020,Kelly Oubre,"$14,375,000"
2020,Dejounte Murray,"$14,286,000"
2020,Will Barton,"$13,723,214"
2020,Thaddeus Young,"$13,545,000"
2020,Patrick Mills,"$13,535,714"
2020,Terrence Ross,"$13,500,000"
2020,Malik Beasley,"$13,425,895"
2020,Patrick Beverley,"$13,333,333"
2020,Christian Wood,"$13,015,874"
2020,JJ Redick,"$13,013,700"
2020,Justise Winslow,"$13,000,000"
2020,Marcus Smart,"$12,946,428"
2020,Jusuf Nurkic,"$12,888,889"
2020,Kelly Olynyk,"$12,819,650"
2020,Trevor Ariza,"$12,800,000"
2020,Brook Lopez,"$12,697,675"
2020,Dion Waiters,"$12,650,000"
2020,Cory Joseph,"$12,600,000"
2020,Markelle Fultz,"$12,288,697"
2020,Taurean Prince,"$12,250,000"
2020,Tony Snell,"$12,178,571"
2020,Robert Covington,"$12,138,345"
2020,Kentavious Caldwell-Pope,"$12,073,020"
2020,TJ Warren,"$12,000,000"
2020,Larry Nance Jr,"$11,709,091"
2020,Nicolas Batum,"$11,608,231"
2020,Jordan Clarkson,"$11,500,000"
2020,Spencer Dinwiddie,"$11,454,048"
2020,Dillon Brooks,"$11,400,000"
2020,Dwight Powell,"$11,080,125"
2020,Lonzo Ball,"$11,003,782"
2020,Josh Richardson,"$10,865,952"
2020,Norman Powell,"$10,865,952"
2020,Jeremy Lamb,"$10,500,000"
2020,DeAndre Jordan,"$10,375,678"
2020,Joe Ingles,"$10,363,637"
2020,Zion Williamson,"$10,245,480"
2020,Paul Millsap,"$10,100,000"
2020,Rodney Hood,"$10,047,450"
2020,Deandre Ayton,"$10,018,200"
2020,Tomas Satoransky,"$10,000,000"
2020,Jayson Tatum,"$9,897,120"
2020,Anthony Edwards,"$9,757,440"
2020,Al-Farouq Aminu,"$9,720,900"
2020,Dante Exum,"$9,600,000"
2020,George Hill,"$9,590,602"
2020,De'Anthony Melton,"$9,571,712"
2020,Kyle Anderson,"$9,505,100"
2020,Meyers Leonard,"$9,400,000"
2020,Tristan Thompson,"$9,258,000"
2020,Serge Ibaka,"$9,258,000"
2020,Montrezl Harrell,"$9,258,000"
2020,Jae Crowder,"$9,258,000"
2020,Derrick Jones,"$9,258,000"
2020,Derrick Favors,"$9,258,000"
2020,Dario Saric,"$9,250,000"
2020,Ja Morant,"$9,166,800"
2020,Delon Wright,"$9,000,000"
2020,Marvin Bagley,"$8,963,640"
2020,Cedi Osman,"$8,840,580"
2020,Tyus Jones,"$8,817,143"
2020,James Wiseman,"$8,730,240"
2020,Royce O'Neale,"$8,500,000"
2020,Maxi Kleber,"$8,475,000"
2020,Thomas Bryant,"$8,333,333"
2020,RJ Barrett,"$8,231,760"
2020,Jakob Poeltl,"$8,101,852"
2020,De'Aaron Fox,"$8,099,627"
2020,Luka Doncic,"$8,049,360"
2020,Louis Williams,"$8,000,000"
2020,Mason Plumlee,"$8,000,000"
2020,PJ Tucker,"$7,969,537"
2020,LaMelo Ball,"$7,839,960"
2020,Seth Curry,"$7,834,449"
2020,Derrick Rose,"$7,682,926"
2020,Cristiano Felicio,"$7,529,020"
2020,Rajon Rondo,"$7,500,000"
2020,De'Andre Hunter,"$7,422,000"
2020,Jonathan Isaac,"$7,362,565"
2020,Doug McDermott,"$7,333,333"
2020,Robin Lopez,"$7,300,000"
2020,Jaren Jackson Jr,"$7,257,360"
2020,JaMychal Green,"$7,199,760"
2020,Nemanja Bjelica,"$7,150,000"
2020,Patrick Williams,"$7,068,360"
2020,Ivica Zubac,"$7,000,000"
2020,Darius Miller,"$7,000,000"
2020,Aron Baynes,"$7,000,000"
2020,Jabari Parker,"$6,930,729"
2020,Lauri Markkanen,"$6,731,508"
2020,Darius Garland,"$6,720,720"
2020,DJ Augustin,"$6,666,667"
2020,Trae Young,"$6,571,800"
2020,Chris Boucher,"$6,500,000"
2020,Juan Hernangomez,"$6,493,000"
2020,Joakim Noah,"$6,431,666"
2020,Isaac Okoro,"$6,400,920"
2020,Frank Ntilikina,"$6,176,578"
2020,DeMarre Carroll,"$6,119,676"
2020,Jarrett Culver,"$6,104,280"
2020,Alec Burks,"$6,000,000"
2020,Ishmael Smith,"$6,000,000"
2020,Mo Bamba,"$5,969,040"
2020,Onyeka Okongwu,"$5,813,640"
2020,Justin Holiday,"$5,720,400"
2020,Dennis Smith,"$5,686,677"
2020,Avery Bradley,"$5,635,000"
2020,Timofey Mozgov,"$5,573,333"
2020,Coby White,"$5,572,680"
2020,Trey Lyles,"$5,500,000"
2020,Wendell Carter,"$5,448,840"
2020,Zach Collins,"$5,406,255"
2020,Malik Monk,"$5,345,687"
2020,Killian Hayes,"$5,307,120"
2020,Luke Kennard,"$5,273,826"
2020,Ryan Anderson,"$5,214,583"
2020,Donovan Mitchell,"$5,195,501"
2020,Rodney McGruder,"$5,192,307"
2020,Bam Adebayo,"$5,115,492"
2020,Justin Jackson,"$5,109,637"
2020,Jaxson Hayes,"$5,105,160"
2020,Ed Davis,"$5,005,350"
2020,Mike Scott,"$5,005,350"
2020,Enes Kanter,"$5,005,350"
2020,Richaun Holmes,"$5,005,350"
2020,Daniel Theis,"$5,000,000"
2020,Luol Deng,"$5,000,000"
2020,Nerlens Noel,"$5,000,000"
2020,Collin Sexton,"$4,991,880"
2020,Pat Connaughton,"$4,938,273"
2020,Obi Toppin,"$4,862,040"
2020,Kevon Looney,"$4,821,429"
2020,Kris Dunn,"$4,767,000"
2020,Garrett Temple,"$4,767,000"
2020,Josh Jackson,"$4,767,000"
2020,Elfrid Payton,"$4,767,000"
2020,Rui Hachimura,"$4,692,840"
2020,Denzel Valentine,"$4,642,800"
2020,Kevin Knox,"$4,588,680"
2020,DJ Wilson,"$4,548,280"
2020,Deni Avdija,"$4,469,160"
2020,Cam Reddish,"$4,458,000"
2020,TJ Leaf,"$4,431,423"
2020,Mikal Bridges,"$4,359,000"
2020,Jalen Smith,"$4,245,720"
2020,Cameron Johnson,"$4,235,160"
2020,JaVale McGee,"$4,200,000"
2020,Reggie Bullock,"$4,200,000"
2020,Shai Gilgeous-Alexander,"$4,141,320"
2020,John Collins,"$4,137,302"
2020,Willie Cauley-Stein,"$4,100,000"
2020,Devin Vassell,"$4,033,440"
2020,PJ Washington,"$4,023,600"
2020,Dorian Finney-Smith,"$4,000,000"
2020,Patrick McCaw,"$4,000,000"
2020,Alex Len,"$3,970,648"
2020,Terrance Ferguson,"$3,944,013"
2020,Miles Bridges,"$3,934,320"
2020,Austin Rivers,"$3,929,049"
2020,Jevon Carter,"$3,925,000"
2020,Jarrett Allen,"$3,909,902"
2020,Nicolo Melli,"$3,897,436"
2020,OG Anunoby,"$3,872,215"
2020,Gabriel Deck,"$3,870,370"
2020,Tyrese Haliburton,"$3,831,840"
2020,Tyler Herro,"$3,822,240"
2020,Patrick Patterson,"$3,814,771"
2020,Stanley Johnson,"$3,804,150"
2020,Jake Layman,"$3,761,085"
2020,Jerome Robinson,"$3,737,520"
2020,Danuel House,"$3,717,000"
2020,Kira Lewis,"$3,640,200"
2020,Romeo Langford,"$3,631,200"
2020,Wesley Matthews,"$3,623,000"
2020,Bobby Portis,"$3,623,000"
2020,Moe Harkless,"$3,623,000"
2020,Wayne Ellington,"$3,564,753"
2020,Kyle Kuzma,"$3,562,178"
2020,Michael Porter,"$3,550,800"
2020,Tony Bradley,"$3,542,060"
2020,Derrick White,"$3,516,284"
2020,Bismack Biyombo,"$3,500,000"
2020,Boban Marjanovic,"$3,500,000"
2020,TJ McConnell,"$3,500,000"
2020,Luca Vildoza,"$3,500,000"
2020,Josh Hart,"$3,491,159"
2020,Aaron Nesmith,"$3,458,400"
2020,Sekou Doumbouya,"$3,449,400"
2020,Dewayne Dedmon,"$3,447,478"
2020,Troy Brown,"$3,372,840"
2020,Jeff Teague,"$3,372,826"
2020,Michael Carter-Williams,"$3,300,000"
2020,James Ennis,"$3,300,000"
2020,Cole Anthony,"$3,285,120"
2020,Taj Gibson,"$3,283,684"
2020,Facundo Campazzo,"$3,200,000"
2020,Jon Leuer,"$3,169,348"
2020,Isaiah Stewart,"$3,121,080"
2020,Chuma Okeke,"$3,121,080"
2020,Nickeil Alexander-Walker,"$3,113,160"
2020,DeMarcus Cousins,"$3,051,832"
2020,Donte DiVincenzo,"$3,044,160"
2020,Khem Birch,"$3,011,499"
2020,Ryan Arcidiacono,"$3,000,000"
2020,Trey Burke,"$3,000,000"
2020,Aleksej Pokusevski,"$2,964,840"
2020,Goga Bitadze,"$2,957,520"
2020,Lonnie Walker,"$2,895,720"
2020,Ben McLemore,"$2,893,630"
2020,Andrew Nicholson,"$2,844,429"
2020,Luka Samanic,"$2,824,320"
2020,Josh Green,"$2,816,760"
2020,Kevin Huerter,"$2,761,920"
2020,Alex Caruso,"$2,750,000"
2020,Marko Guduric,"$2,750,000"
2020,Matisse Thybulle,"$2,711,280"
2020,Saddiq Bey,"$2,689,920"
2020,Josh Okogie,"$2,651,040"
2020,Vincent Poirier,"$2,619,207"
2020,Brandon Clarke,"$2,602,920"
2020,Precious Achiuwa,"$2,582,160"
2020,Jeff Green,"$2,564,753"
2020,Jose Juan Barea,"$2,564,753"
2020,Marc Gasol,"$2,564,753"
2020,Jared Dudley,"$2,564,753"
2020,Udonis Haslem,"$2,564,753"
2020,Dwight Howard,"$2,564,753"
2020,Carmelo Anthony,"$2,564,753"
2020,Grayson Allen,"$2,545,320"
2020,Grant Williams,"$2,498,760"
2020,Tyrese Maxey,"$2,478,840"
2020,Chandler Hutchison,"$2,443,440"
2020,Mfiondu Kabengele,"$2,432,353"
2020,Darius Bazley,"$2,399,160"
2020,Moritz Wagner,"$2,383,915"
2020,Zeke Nnaji,"$2,379,840"
2020,Aaron Holiday,"$2,345,640"
2020,Bryn Forbes,"$2,337,145"
2020,Reggie Jackson,"$2,331,593"
2020,Markieff Morris,"$2,331,593"
2020,E'Twaun Moore,"$2,331,593"
2020,Kent Bazemore,"$2,320,044"
2020,Hassan Whiteside,"$2,320,044"
2020,Ty Jerome,"$2,303,040"
2020,Mike Muscala,"$2,283,034"
2020,Anfernee Simons,"$2,252,040"
2020,Luke Kornet,"$2,250,000"
2020,Brad Wanamaker,"$2,250,000"
2020,Monta Ellis,"$2,245,400"
2020,Nassir Little,"$2,210,640"
2020,RJ Hampton,"$2,193,480"
2020,Solomon Hill,"$2,174,318"
2020,Matthew Dellavedova,"$2,174,318"
2020,Edmond Sumner,"$2,160,000"
2020,Anderson Varejao,"$2,141,713"
2020,Dylan Windler,"$2,137,440"
2020,Immanuel Quickley,"$2,105,520"
2020,John Konchar,"$2,100,000"
2020,Landry Shamet,"$2,090,040"
2020,Jordan Poole,"$2,063,280"
2020,Bol Bol,"$2,058,240"
2020,Keldon Johnson,"$2,048,040"
2020,Payton Pritchard,"$2,035,800"
2020,Robert Williams,"$2,029,920"
2020,Tyler Johnson,"$2,028,594"
2020,Bruno Caboclo,"$2,028,594"
2020,Langston Galloway,"$2,028,594"
2020,Gary Clark,"$2,018,458"
2020,Jacob Evans,"$2,017,320"
2020,Spencer Hawes,"$2,007,058"
2020,Dzanan Musa,"$2,002,800"
2020,Damyean Dotson,"$2,000,000"
2020,Kenrich Williams,"$2,000,000"
2020,Theo Maledon,"$2,000,000"
2020,Omari Spellman,"$1,988,280"
2020,Quinn Cook,"$1,981,649"
2020,Mario Hezonja,"$1,977,011"
2020,Cameron Payne,"$1,977,011"
2020,Udoka Azubuike,"$1,977,000"
2020,Jaden McDaniels,"$1,964,760"
2020,Malachi Flynn,"$1,950,600"
2020,Desmond Bane,"$1,936,440"
2020,Jontay Porter,"$1,900,000"
2020,Jahlil Okafor,"$1,882,867"
2020,JaKarr Sampson,"$1,882,867"
2020,Raul Neto,"$1,882,867"
2020,Larry Sanders,"$1,865,546"
2020,Timothe Luwawu,"$1,824,003"
2020,David Nwaba,"$1,824,003"
2020,Marquese Chriss,"$1,824,003"
2020,Georges Niang,"$1,783,557"
2020,Rodions Kurucs,"$1,780,152"
2020,PJ Dozier,"$1,762,796"
2020,Damion Lee,"$1,762,796"
2020,Alfonzo McKinnie,"$1,762,796"
2020,Furkan Korkmaz,"$1,762,796"
2020,Semi Ojeleye,"$1,752,950"
2020,Abdel Nader,"$1,752,950"
2020,Thon Maker,"$1,737,145"
2020,Willy Hernangomez,"$1,737,145"
2020,Frank Kaminsky,"$1,737,145"
2020,DeAndre Bembry,"$1,737,145"
2020,Monte Morris,"$1,723,707"
2020,Kevin Porter,"$1,717,981"
2020,Brandon Goodwin,"$1,701,593"
2020,Thanasis Antetokounmpo,"$1,701,593"
2020,Shake Milton,"$1,701,593"
2020,Ignas Brazdeikis,"$1,686,315"
2020,Sterling Brown,"$1,678,854"
2020,Wesley Iwundu,"$1,678,854"
2020,Dwayne Bacon,"$1,678,854"
2020,Torrey Craig,"$1,678,854"
2020,Bruce Brown,"$1,663,861"
2020,Devonte Graham,"$1,663,861"
2020,Jalen Brunson,"$1,663,861"
2020,Hamidou Diallo,"$1,663,861"
2020,Duncan Robinson,"$1,663,861"
2020,Kendrick Nunn,"$1,663,861"
2020,Jarred Vanderbilt,"$1,663,861"
2020,Mitchell Robinson,"$1,663,861"
2020,Sviatoslav Mykhailiuk,"$1,663,861"
2020,Gary Trent Jr,"$1,663,861"
2020,Isaac Bonga,"$1,663,861"
2020,Isaiah Hartenstein,"$1,620,564"
2020,Wenyen Gabriel,"$1,620,564"
2020,Josh Gray,"$1,620,564"
2020,Harry Giles,"$1,620,564"
2020,Drew Eubanks,"$1,620,564"
2020,Bruno Fernando,"$1,517,981"
2020,Carsen Edwards,"$1,517,981"
2020,Nicolas Claxton,"$1,517,981"
2020,Cody Martin,"$1,517,981"
2020,Caleb Martin,"$1,517,981"
2020,Jalen McDaniels,"$1,517,981"
2020,Javonte Green,"$1,517,981"
2020,Dean Wade,"$1,517,981"
2020,Vlatko Cancar,"$1,517,981"
2020,Eric Paschall,"$1,517,981"
2020,Alen Smailagic,"$1,517,981"
2020,Mychal Mulder,"$1,517,981"
2020,Chris Clemons,"$1,517,981"
2020,Jalen Lecque,"$1,517,981"
2020,Terance Mann,"$1,517,981"
2020,Talen Horton-Tucker,"$1,517,981"
2020,KZ Okpala,"$1,517,981"
2020,Naz Reid,"$1,517,981"
2020,Jaylen Nowell,"$1,517,981"
2020,Luguentz Dort,"$1,517,981"
2020,Isaiah Roby,"$1,517,981"
2020,Admiral Schofield,"$1,517,981"
2020,Justin James,"$1,517,981"
2020,Terence Davis,"$1,517,981"
2020,Chris Silva,"$1,517,981"
2020,Miye Oni,"$1,517,981"
2020,Juwan Morgan,"$1,517,981"
2020,Matt Thomas,"$1,517,981"
2020,Daniel Gafford,"$1,517,981"
2020,Robert Woodard,"$1,500,000"
2020,Damian Jones,"$1,487,284"
2020,JR Smith,"$1,456,667"
2020,Jae'Sean Tate,"$1,445,697"
2020,DaQuan Jeffries,"$1,445,697"
2020,Kelan Martin,"$1,445,697"
2020,Zylan Cheatham,"$1,445,697"
2020,Paul Watson,"$1,445,697"
2020,Vernon Carey,"$1,350,000"
2020,Xavier Tillman,"$1,300,000"
2020,Tyrell Terry,"$1,289,846"
2020,Oshae Brissett,"$1,255,493"
2020,Moses Brown,"$1,250,000"
2020,Sindarius Thornwell,"$1,235,889"
2020,Ersan Ilyasova,"$1,194,542"
2020,Glenn Robinson III,"$1,165,322"
2020,Zhaire Smith,"$1,068,200"
2020,Khyri Thomas,"$1,061,283"
2020,Guerschon Yabusele,"$1,039,080"
2020,Norvel Pelle,"$1,014,905"
2020,Nick Richards,"$1,000,000"
2020,Lamar Stevens,"$1,000,000"
2020,Jahmi'us Ramsey,"$1,000,000"
2020,Kyle Singler,"$999,200"
2020,Juan Toscano-Anderson,"$943,963"
2020,Shaquille Harrison,"$915,048"
2020,Chimezie Metu,"$910,895"
2020,Deividas Sirvydis,"$898,310"
2020,KJ Martin,"$898,310"
2020,Daniel Oturu,"$898,310"
2020,Jordan Nwora,"$898,310"
2020,Sam Merrill,"$898,310"
2020,Isaiah Joe,"$898,310"
2020,CJ Elleby,"$898,310"
2020,Tre Jones,"$898,310"
2020,Elijah Hughes,"$898,310"
2020,Anthony Gill,"$898,310"
2020,Iman Shumpert,"$803,044"
2020,Theo Pinson,"$802,182"
2020,Yuta Watanabe,"$737,996"
2020,Tremont Waters,"$712,278"
2020,Frank Jackson,"$699,115"
2020,Rayjon Tucker,"$693,755"
2020,Tyler Cook,"$693,141"
2020,Garrison Mathews,"$688,052"
2020,Cole Aldrich,"$685,340"
2020,Shaun Livingston,"$666,666"
2020,Gabe Vincent,"$660,750"
2020,Tacko Fall,"$653,924"
2020,Max Strus,"$647,098"
2020,Alize Johnson,"$621,587"
2020,Anthony Tolliver,"$614,838"
2020,Paul Reed,"$609,128"
2020,Tim Frazier,"$597,463"
2020,Jordan Bell,"$592,368"
2020,Amir Coffey,"$578,842"
2020,Naji Marshall,"$538,391"
2020,Kyle Guy,"$537,888"
2020,Markus Howard,"$535,294"
2020,Skylar Mays,"$532,218"
2020,Mamadi Diakite,"$529,341"
2020,Nathan Knight,"$522,989"
2020,Jared Harper,"$520,487"
2020,Saben Lee,"$516,836"
2020,Jarrell Brantley,"$510,586"
2020,Jordan McLaughlin,"$503,760"
2020,Rondae Hollis-Jefferson,"$502,957"
2020,Reggie Perry,"$489,148"
2020,Cassius Stanley,"$470,690"
2020,Trent Forrest,"$470,690"
2020,Dakari Johnson,"$459,414"
2020,Chris Chiozza,"$449,115"
2020,Grant Riller,"$449,115"
2020,Nate Darling,"$449,115"
2020,Devon Dotson,"$449,115"
2020,Adam Mokoka,"$449,115"
2020,Marques Bolden,"$449,115"
2020,Tyler Bey,"$449,115"
2020,Nate Hinton,"$449,115"
2020,Nico Mannion,"$449,115"
2020,Jay Scrubb,"$449,115"
2020,Kostas Antetokounmpo,"$449,115"
2020,Devontae Cacok,"$449,115"
2020,Killian Tillie,"$449,115"
2020,Sean McDermott,"$449,115"
2020,Jaylen Adams,"$449,115"
2020,Josh Hall,"$449,115"
2020,Ty-Shon Alexander,"$449,115"
2020,Keljin Blevins,"$449,115"
2020,Quinndary Weatherspoon,"$449,115"
2020,Keita Bates-Diop,"$449,115"
2020,Jalen Harris,"$449,115"
2020,Cassius Winston,"$449,115"
2020,Yogi Ferrell,"$444,149"
2020,Noah Vonleh,"$427,725"
2020,Mason Jones,"$424,544"
2020,Brodric Thomas,"$412,202"
2020,Andre Roberson,"$411,639"
2020,Donta Hall,"$376,276"
2020,Brian Bowen,"$375,321"
2020,Anzejs Pasecniks,"$374,297"
2020,Freddie Gillespie,"$363,015"
2020,AJ Hammons,"$350,087"
2020,Karim Mane,"$344,557"
2020,Will Magnay,"$341,481"
2020,Greg Whittington,"$332,252"
2020,Raymond Spalding,"$289,156"
2020,Chasson Randle,"$279,927"
2020,Justin Patton,"$267,623"
2020,Gary Payton II,"$249,864"
2020,Mike James,"$237,648"
2020,Charlie Brown,"$217,844"
2020,Anthony Lamb,"$215,330"
2020,Justin Robinson,"$198,040"
2020,Axel Toupane,"$196,872"
2020,Henry Ellenson,"$168,983"
2020,Ashton Hagans,"$166,111"
2020,Isaiah Thomas,"$159,698"
2020,John Henson,"$158,907"
2020,Armoni Brooks,"$135,362"
2020,Jordan Bone,"$135,350"
2020,Jaylen Hoard,"$129,209"
2020,Justin Anderson,"$125,000"
2020,Amida Brimah,"$123,056"
2020,Didi Louzada,"$123,056"
2020,Troy Williams,"$122,741"
2020,James Nunnally,"$107,674"
2020,Demetrius Jackson,"$92,857"
2020,Dakota Mathias,"$86,132"
2020,Malik Fitts,"$61,528"
2020,Jeremiah Martin,"$58,452"
2020,Jerian Grant,"$50,000"
2020,Louis King,"$49,222"
2020,Cameron Oliver,"$43,070"
2020,Cam Reynolds,"$33,299"
2020,Tyler Hall,"$25,000"
2020,Andrew White,"$25,000"
2020,Elijah Bryant,"$24,611"
2020,Caleb Homesley,"$20,000"
